Style,Clr,Style Descr,Clr Desc,Clr Abbr,Nrf Color,Sku,Sku Descr,Scale,Scale Abbr,Scale Pack Qty,Sku Ref1,Sku Ref2,Sku Ref3,Sku Ref4,Sku Ref5,Sku Season,Sku Active,Sold Out,Primary Color,Contrast Color,Accent Color,Other Color,Div,Grp,Body,Status,Season,Delivery,Master Style,Country,Duty Category,Duty Descr,Duty Type,Class,Vendor,Manf,Design Ref,Cloth Ref,Customer,Controller,Style Alias,Comm,Royalty Code,Royalty Code 2,Royalty Code 3,Invoice Descr,French Descr,Weight,Volume,Price,Pr High,Price C,Price D,Price E,Price F,Pr Low,Std Cost,Gp Value,Gp Pct,Markup Pct,Retail,Tax Category,Tax Category Descr,Type,Wash No,Ppk,Expires,Royalty Cost,Pack Qty,Wh,Freight Class,Nmfc Descr,Nmfc No,Nmfc Class,Product Type,Product Type Descr,Product Gender,Product Gender Descr,Style User1,Style User2,Style User3,Style User4,Style User5,Style Ref6,Style Ref7,Style Ref8,Style Ref9,Style Ref10,Style Ref11,Style Ref12,Style Ref13,Style Ref14,Style Ref15,Style Ref16,Style Ref17,Style Ref18,Style Ref19,Style Ref20,Sales Descr,Style Descr2,Project Id,Sales Comm Rate,Sales Comm For,Sales Price Comm1,Comm Rate1,Sales Price Comm2,Comm Rate2,Sales Price Comm3,Comm Rate3,Sales Price Comm4,Comm Rate4,Sales Price Comm5,Comm Rate5,Sales Price Comm6,Comm Rate6,Sales Price Comm7,Comm Rate7,Sales Price Comm8,Comm Rate8,Sales Price Comm9,Comm Rate9,Sales Price Comm10,Comm Rate10,Care Code
LG0003-26-2,032,AE HARDSHELL LUGGAGE,BLUE,BL,400,LG0003-26-2 032,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0003,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 24,,,,,,,,,,,,,,,,,,,,,,,,
LG0003-26-3,032,AE HARDSHELL LUGGAGE,BLUE,BL,400,LG0003-26-3 032,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0003,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0003-26-E,032,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,BLUE,BL,400,LG0003-26-E 032,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,lc,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0003,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,15.15,-5.15,-51.5,-34,0,,,,,S,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0003-26-E,877,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,BLUE,BL,400,LG0003-26-E 877,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,lh,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0003,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,15.15,-5.15,-51.5,-34,0,,,,,P,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0003-34-E1,032,AE HARDSHELL EXPANDABLE LUGGAGE,BLUE,BL,400,LG0003-34-E1032,AE HARDSHELL EXPANDABLE LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0003,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0003-34-E2,032,AE HARDSHELL EXPANDABLE LUGGAGE,BLUE,BL,400,LG0003-34-E2032,AE HARDSHELL EXPANDABLE LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0003,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 24,,,,,,,,,,,,,,,,,,,,,,,,
LG0003-34-E3,032,AE HARDSHELL EXPANDABLE LUGGAGE,BLUE,BL,400,LG0003-34-E3032,AE HARDSHELL EXPANDABLE LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0003,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0003-AX,032,AE HARDSHELL LUGGAGE,BLUE,BL,400,LG0003-AX   032,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0003,,,,,TRVL,RUIAN,,,,STOCK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,67,0,0,0,0,0,0,42.3,24.7,36.9,58.4,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,24,28,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-110,004,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,SILVER,SIL,044,LG0004-110  004,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lc,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.79,-4.79,-47.9,-32.4,0,,,,,S,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-110,070,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,SILVER,SIL,040,LG0004-110  070,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lh,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.79,-4.79,-47.9,-32.4,0,,,,,P,,0,3,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-26,004,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,SILVER,SIL,044,LG0004-26   004,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lc,20..28,3,,,,,,C25,N,N,,,,,LG,AE,,CUT,C25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.1,-4.1,-41,-29.1,0,,,,,S,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-26,070,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,SILVER,SILVE,044,LG0004-26   070,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lc,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.1,-4.1,-41,-29.1,0,,,,,P,,0,3,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-26-1,004,AE HARDSHELL LUGGAGE,SILVER,SIL,044,LG0004-26-1 004,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-26-2,004,AE HARDSHELL LUGGAGE,SILVER,SIL,044,LG0004-26-2 004,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 24,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-26-3,004,AE HARDSHELL LUGGAGE,SILVER,SIL,044,LG0004-26-3 004,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-26-E,004,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,SILVER,SIL,044,LG0004-26-E 004,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,lc,20..28,3,,,,,,C25,N,N,,,,,LG,AE,,CUT,C25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,15.15,-5.15,-51.5,-34,0,,,,,S,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-26-E,070,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,SILVER,SILVE,044,LG0004-26-E 070,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,lc,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0004,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,15.15,-5.15,-51.5,-34,0,,,,,P,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-34-E1,004,AE HARDSHELL EXPANDABLE LUGGAGE,SILVER,SIL,044,LG0004-34-E1004,AE HARDSHELL EXPANDABLE LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0004,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-34-E2,004,AE HARDSHELL EXPANDABLE LUGGAGE,SILVER,SIL,044,LG0004-34-E2004,AE HARDSHELL EXPANDABLE LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0004,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 24,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-34-E3,004,AE HARDSHELL EXPANDABLE LUGGAGE,SILVER,SIL,044,LG0004-34-E3004,AE HARDSHELL EXPANDABLE LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0004,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0004-AX,004,AE HARDSHELL LUGGAGE,SILVER,SIL,044,LG0004-AX   004,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0004,,,,,TRVL,RUIAN,,,,STOCK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,67,0,0,0,0,0,0,42.3,24.7,36.9,58.4,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,24,28,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-110,007,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,NAVY,NVY,410,LG0005-110  007,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lc,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.79,-4.79,-47.9,-32.4,0,,,,,S,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-110,8V2,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,NAVY,NVY,410,LG0005-110  8V2,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lh,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.79,-4.79,-47.9,-32.4,0,,,,,P,,0,3,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-26,007,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,NAVY,NVY,410,LG0005-26   007,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lc,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.1,-4.1,-41,-29.1,0,,,,,S,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-26,8V2,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,NAVY,NVY,410,LG0005-26   8V2,CASSY LDP NON EXP ON 20', 24, 28' W/ EXPANSIO,lh,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,14.1,-4.1,-41,-29.1,0,,,,,P,,0,3,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-26-1,007,AE HARDSHELL LUGGAGE,NAVY,NVY,410,LG0005-26-1 007,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-26-2,007,AE HARDSHELL LUGGAGE,NAVY,NVY,410,LG0005-26-2 007,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 24,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-26-3,007,AE HARDSHELL LUGGAGE,NAVY,NVY,410,LG0005-26-3 007,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-26-E,007,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,NAVY,NVY,410,LG0005-26-E 007,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,lc,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,15.15,-5.15,-51.5,-34,0,,,,,S,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-26-E,8V2,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,NAVY,NVY,410,LG0005-26-E 8V2,CASSY LDP EXP ON 20', 24, 28' W/ EXPANSION,lh,20..28,3,,,,,,C25,Y,N,,,,,LG,AE,,CUT,C25,,LG0005,,,,,TRVL,RUIAN,,,,ROSSSTORES,JILL,,1400,,,,CASSY LDP NON EXP ON,,0,0,10,0,0,0,0,0,0,15.15,-5.15,-51.5,-34,0,,,,,P,,0,0,PE,,,,,,,,,N/A,UNISEX,N/A,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-34-E1,007,AE HARDSHELL LUGGAGE,NAVY,NVY,410,LG0005-34-E1007,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0005,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-34-E2,007,AE HARDSHELL EXPANDABLE LUGGAGE,NAVY,NVY,410,LG0005-34-E2007,AE HARDSHELL EXPANDABLE LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0005,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 24,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-34-E3,007,AE HARDSHELL LUGGAGE,NAVY,NVY,410,LG0005-34-E3007,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0005,,,,,TRVL,RUIAN,,,,TJXUK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,14.1,0,0,0,0,0,0,0,14.1,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-AX,007,AE HARDSHELL LUGGAGE,NAVY,NVY,410,LG0005-AX   007,AE HARDSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,AE,,CUT,S25,,LG0005,,,,,TRVL,RUIAN,,,,STOCK,ABBY,,1400,,,,HARDSHELL LUGGAGE,,0,0,67,0,0,0,0,0,0,42.3,24.7,36.9,58.4,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZES : 20,24,28,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-EH-09,G01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,BLK/MULTI(PRT.),BLMUL,003,LG0005-EH-09G01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,PC,PC,1,,,,,,H24,N,N,,,,,LG,EH,,CUT,H24,,LG0005,,,,,TRVL,FLYONE,,,,STOCK,KATIE,,1400,,,,EH 8 WHEELS MULTI PR,,0,0,63,0,0,0,0,0,0,39,24,38.1,61.5,0,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-EH-09,S01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,BROW/MULTI(PRT),BRMUL,985,LG0005-EH-09S01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,PC,PC,1,,,,,,H24,Y,N,,,,,LG,EH,,CUT,H24,,LG0005,,,,,TRVL,FLYONE,,,,STOCK,KATIE,,1400,,,,EH 8 WHEELS MULTI PR,,0,0,63,0,0,0,0,0,0,39,24,38.1,61.5,0,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-EH-1,S01,EH 8 WHEELS MULTI PRINT LUGGAGE,BROW/MULTI(PRT),BRMUL,985,LG0005-EH-1 S01,EH 8 WHEELS MULTI PRINT LUGGAGE,PC,PC,1,,,,,,H24,Y,N,,,,,LG,EH,,LINE,H24,,LG0005,,,,,TRVL,FLYONE,,,,BURLINGTON,ABBY,,1400,,,,EH 8 WHEELS MULTI PR,,0,0,21.7666,0,0,0,0,0,0,19.5,2.2666,10.4,11.6,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-EH-2,S01,EH 8 WHEELS MULTI PRINT LUGGAGE,BROW/MULTI(PRT),BRMUL,985,LG0005-EH-2 S01,EH 8 WHEELS MULTI PRINT LUGGAGE,PC,PC,1,,,,,,H24,Y,N,,,,,LG,EH,,LINE,H24,,LG0005,,,,,TRVL,FLYONE,,,,BURLINGTON,ABBY,,1400,,,,EH 8 WHEELS MULTI PR,,0,0,21.7666,0,0,0,0,0,0,19.5,2.2666,10.4,11.6,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0005-EH-26,BM0,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,BROWN MULTI,BRMU,209,LG0005-EH-26BM0,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,ld,20..28,2,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0005,,,,,TRVL,FLYONE,,,,ROSSSTORES,ABBY,,1400,,,,EH 8 WHEELS BROWN MU,,0,0,66,0,0,0,0,0,0,0,66,100,,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,PLASTIC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES: 20"" & 28"",,,,,,,,,,,,,,,,,,,,,,,,
LG0005-EH-26,S01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,BROWN MULTI,BRMU,209,LG0005-EH-26S01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,le,20..28,2,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0005,,,,,TRVL,FLYONE,,,,ROSSSTORES,ABBY,,1400,,,,EH 8 WHEELS BROWN MU,,0,0,66,0,0,0,0,0,0,0,66,100,,0,,,,,P,,0,2,PE,,,,,,,,,N/A,N/A,PLASTIC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES: 20"" & 28"",,,,,,,,,,,,,,,,,,,,,,,,
LG0005EH42,006,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,BROW/MULTI(PRT),BRMUL,,LG0005EH42  006,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,lz,20..28,2,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0005,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,EH 8 WHEELS BROWN MU,,0,0,31.5,0,0,0,0,0,0,21.45,10.05,31.9,46.9,0,,,,,P,,0,2,PE,,,,,,,,,N/A,N/A,PVC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES (20"" & 28""),,,,,,,,,,,,,,,,,,,,,,,,
LG0005EH42,S01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,BROW/MULTI(PRT),BRMUL,985,LG0005EH42  S01,EH 8 WHEELS BROWN MULTI PRINT LUGGAGE,lw,20..28,2,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0005,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,EH 8 WHEELS BROWN MU,,0,0,31.5,0,0,0,0,0,0,21.45,10.05,31.9,46.9,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,PVC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES (20"" & 28""),,,,,,,,,,,,,,,,,,,,,,,,
